session,levels,pnl,is_bust,outcome,peak_margin,peak_equity_pct,opened_at,closed_at,trade_count
2090,1,-0.122953,False,tp_hit,73.76,1.5,1661852700000.0,1661863440000.0,2
2091,0,1.475383,False,tp_hit,24.65,0.5,1661863680000.0,1661866380000.0,1
2092,0,1.472003,False,tp_hit,24.6,0.5,1661866380000.0,1661868060000.0,1
2093,2,1.243794,False,tp_hit,172.82,3.5,1661872680000.0,1661918820000.0,3
2094,0,1.473111,False,tp_hit,24.64,0.5,1661918820000.0,1661929560000.0,1
2095,0,1.476951,False,tp_hit,24.65,0.5,1661929620000.0,1661935500000.0,1
2096,0,1.481314,False,tp_hit,24.67,0.5,1661935620000.0,1661948160000.0,1
2097,0,1.47766,False,tp_hit,24.64,0.5,1661948220000.0,1661948940000.0,1
2098,1,-0.132873,False,tp_hit,74.21,1.5,1661949480000.0,1661955480000.0,2
2099,1,-0.107212,False,tp_hit,74.21,1.5,1661956860000.0,1661959380000.0,2
2100,1,-0.119534,False,tp_hit,73.82,1.5,1661962440000.0,1661967600000.0,2
2101,2,1.187791,False,tp_hit,172.35,3.5,1661989860000.0,1662004020000.0,3
2102,0,1.478109,False,tp_hit,24.69,0.5,1662004140000.0,1662020040000.0,1
2103,1,-0.148488,False,tp_hit,73.87,1.5,1662027060000.0,1662035580000.0,2
2104,0,1.482578,False,tp_hit,24.68,0.5,1662035640000.0,1662040860000.0,1
2105,2,1.240604,False,tp_hit,173.15,3.5,1662048060000.0,1662095040000.0,3
2106,1,-0.174906,False,tp_hit,74.27,1.5,1662103260000.0,1662112800000.0,2
2107,0,1.479657,False,tp_hit,24.67,0.5,1662112980000.0,1662117120000.0,1
2108,6,-132.358495,True,max_level_bust,3134.9,65.2,1662126060000.0,1662129660000.0,7
2109,1,-0.191901,False,tp_hit,71.9,1.5,1662135840000.0,1662136920000.0,2
2110,1,-0.117309,False,tp_hit,71.99,1.5,1662139500000.0,1662325440000.0,2
2111,0,1.452156,False,tp_hit,24.02,0.5,1662325620000.0,1662330000000.0,1
2112,2,1.154055,False,tp_hit,168.09,3.5,1662344340000.0,1662354300000.0,3
2113,1,-0.160104,False,tp_hit,72.23,1.5,1662360780000.0,1662363240000.0,2
2114,3,-0.714754,False,tp_hit,361.13,7.5,1662416040000.0,1662422760000.0,4
2115,0,1.447399,False,tp_hit,24.03,0.5,1662422760000.0,1662436200000.0,1
2116,1,-0.16366,False,tp_hit,72.35,1.5,1662442620000.0,1662450060000.0,2
2117,0,1.444843,False,tp_hit,24.02,0.5,1662450060000.0,1662452040000.0,1
2118,0,1.44921,False,tp_hit,24.03,0.5,1662452160000.0,1662456120000.0,1
2119,1,-0.117935,False,tp_hit,72.08,1.5,1662461880000.0,1662469140000.0,2
2120,2,1.216326,False,tp_hit,168.76,3.5,1662474420000.0,1662476820000.0,3
2121,1,-0.115326,False,tp_hit,72.12,1.5,1662478020000.0,1662516720000.0,2
2122,0,1.46151,False,tp_hit,24.09,0.5,1662516780000.0,1662528120000.0,1
2123,2,1.169908,False,tp_hit,168.37,3.5,1662541680000.0,1662550680000.0,3
2124,1,-0.157481,False,tp_hit,72.44,1.5,1662556740000.0,1662557880000.0,2
2125,0,1.456813,False,tp_hit,24.08,0.5,1662557880000.0,1662560760000.0,1
2126,1,-0.145206,False,tp_hit,72.47,1.5,1662563640000.0,1662569940000.0,2
2127,3,-0.68456,False,tp_hit,362.1,7.5,1662627540000.0,1662634620000.0,4
2128,5,-4.163843,False,tp_hit,1513.6,31.7,1662642240000.0,1662642360000.0,6
2129,0,1.448667,False,tp_hit,24.05,0.5,1662642360000.0,1662642720000.0,1
2130,1,-0.114395,False,tp_hit,72.36,1.5,1662643620000.0,1662644580000.0,2
2131,0,1.44684,False,tp_hit,24.06,0.5,1662644760000.0,1662645780000.0,1
2132,1,-0.133488,False,tp_hit,72.42,1.5,1662646980000.0,1662657120000.0,2
2133,1,-0.162947,False,tp_hit,72.41,1.5,1662675540000.0,1662683160000.0,2
2134,1,-0.140118,False,tp_hit,72.42,1.5,1662684780000.0,1662691380000.0,2
2135,1,-0.169275,False,tp_hit,72.4,1.5,1662707520000.0,1662713760000.0,2
2136,1,-0.123299,False,tp_hit,72.06,1.5,1662714720000.0,1662721620000.0,2
2137,0,1.434298,False,tp_hit,24.05,0.5,1662721800000.0,1662723300000.0,1
2138,0,1.437724,False,tp_hit,24.09,0.5,1662723300000.0,1662930240000.0,1
2139,2,0.657697,False,tp_hit,168.82,3.5,1662964320000.0,1662965400000.0,3
2140,1,-0.158378,False,tp_hit,72.46,1.5,1662965880000.0,1662966660000.0,2
2141,0,1.421942,False,tp_hit,24.1,0.5,1662966900000.0,1662967380000.0,1
2142,3,-0.690897,False,tp_hit,360.57,7.5,1662974400000.0,1662976380000.0,4
2143,3,-0.793002,False,tp_hit,360.85,7.5,1662987360000.0,1662988680000.0,4
2144,1,-0.121997,False,tp_hit,72.46,1.5,1662991620000.0,1663052580000.0,2
2145,1,-0.162107,False,tp_hit,72.46,1.5,1663061520000.0,1663068300000.0,2
2146,0,1.418648,False,tp_hit,24.06,0.5,1663068360000.0,1663072200000.0,1
2147,1,-0.21198,False,tp_hit,72.13,1.5,1663072320000.0,1663072620000.0,2
2148,1,-0.099488,False,tp_hit,72.08,1.5,1663073940000.0,1663074480000.0,2
2149,2,1.19746,False,tp_hit,168.33,3.5,1663080120000.0,1663084920000.0,3
2150,4,0.037636,False,tp_hit,748.59,15.6,1663142640000.0,1663150560000.0,5
2151,0,1.443109,False,tp_hit,24.08,0.5,1663150680000.0,1663154760000.0,1
2152,0,1.446559,False,tp_hit,24.1,0.5,1663154880000.0,1663165380000.0,1
2153,5,-2.833256,False,tp_hit,1522.06,31.8,1663241940000.0,1663246200000.0,6
2154,0,1.443456,False,tp_hit,24.07,0.5,1663246260000.0,1663248060000.0,1
2155,4,0.024713,False,tp_hit,746.22,15.6,1663295340000.0,1663314300000.0,5
2156,0,1.451328,False,tp_hit,24.12,0.5,1663314420000.0,1663320720000.0,1
2157,0,1.448646,False,tp_hit,24.09,0.5,1663320720000.0,1663329900000.0,1
2158,1,-0.175294,False,tp_hit,72.55,1.5,1663336800000.0,1663337640000.0,2
2159,0,1.447601,False,tp_hit,24.12,0.5,1663337820000.0,1663339260000.0,1
2160,0,1.445302,False,tp_hit,24.14,0.5,1663339320000.0,1663340220000.0,1
2161,0,1.442378,False,tp_hit,24.1,0.5,1663340220000.0,1663342620000.0,1
2162,2,1.141674,False,tp_hit,168.67,3.5,1663548060000.0,1663565880000.0,3
2163,3,-0.718704,False,tp_hit,362.94,7.5,1663598700000.0,1663614660000.0,4
2164,0,1.444517,False,tp_hit,24.16,0.5,1663614720000.0,1663632420000.0,1
2165,0,1.44162,False,tp_hit,24.12,0.5,1663632540000.0,1663638300000.0,1
2166,1,-0.14353,False,tp_hit,72.31,1.5,1663661760000.0,1663675140000.0,2
2167,0,1.450889,False,tp_hit,24.13,0.5,1663675140000.0,1663677000000.0,1
2168,2,1.12116,False,tp_hit,168.87,3.5,1663694160000.0,1663740120000.0,3
2169,2,1.146616,False,tp_hit,168.92,3.5,1663740900000.0,1663742040000.0,3
2170,4,-0.160616,False,tp_hit,750.65,15.6,1663744920000.0,1663753740000.0,5
2171,0,1.459886,False,tp_hit,24.15,0.5,1663753920000.0,1663760820000.0,1
2172,0,1.463554,False,tp_hit,24.17,0.5,1663760820000.0,1663771980000.0,1
2173,1,-0.172984,False,tp_hit,72.45,1.5,1663772760000.0,1663783260000.0,2
2174,0,1.476565,False,tp_hit,24.21,0.5,1663783320000.0,1663784760000.0,1
2175,1,-0.170638,False,tp_hit,72.67,1.5,1663785240000.0,1663785360000.0,2
2176,0,1.469382,False,tp_hit,24.21,0.5,1663785420000.0,1663785960000.0,1
2177,0,1.465835,False,tp_hit,24.17,0.5,1663786020000.0,1663786140000.0,1
2178,2,1.141283,False,tp_hit,169.26,3.5,1663787400000.0,1663788480000.0,3
2179,0,1.472611,False,tp_hit,24.2,0.5,1663788720000.0,1663790640000.0,1
2180,2,1.182636,False,tp_hit,169.72,3.5,1663831980000.0,1663833900000.0,3
2181,1,-0.162118,False,tp_hit,72.83,1.5,1663834680000.0,1663836120000.0,2
2182,1,-0.146273,False,tp_hit,72.48,1.5,1663836600000.0,1663840560000.0,2
2183,0,1.47396,False,tp_hit,24.24,0.5,1663840620000.0,1663843140000.0,1
2184,3,-0.666469,False,tp_hit,362.67,7.5,1663852380000.0,1663854240000.0,4
2185,0,1.475216,False,tp_hit,24.2,0.5,1663854420000.0,1663857780000.0,1
2186,0,1.480353,False,tp_hit,24.26,0.5,1663858020000.0,1663862580000.0,1
2187,1,-0.124172,False,tp_hit,72.61,1.5,1663904880000.0,1663916460000.0,2
2188,0,1.485541,False,tp_hit,24.23,0.5,1663916640000.0,1663920720000.0,1
2189,6,-131.892363,True,max_level_bust,3081.74,65.0,1663938300000.0,1663940760000.0,7
2190,1,-0.130668,False,tp_hit,70.63,1.5,1663941600000.0,1663944180000.0,2
2191,2,1.167906,False,tp_hit,164.9,3.5,1663950480000.0,1663954800000.0,3
2192,6,-152.648453,True,max_level_bust,2996.11,65.5,1664141280000.0,1664143560000.0,7
2193,0,1.414873,False,tp_hit,22.85,0.5,1664143680000.0,1664144400000.0,1
2194,0,1.410786,False,tp_hit,22.81,0.5,1664144580000.0,1664149260000.0,1
2195,0,1.415004,False,tp_hit,22.83,0.5,1664149380000.0,1664153400000.0,1
2196,1,-0.181218,False,tp_hit,68.19,1.5,1664153880000.0,1664153940000.0,2
2197,0,1.42827,False,tp_hit,22.85,0.5,1664154180000.0,1664154420000.0,1
2198,2,1.12596,False,tp_hit,160.22,3.5,1664155680000.0,1664156760000.0,3
2199,2,1.176966,False,tp_hit,160.3,3.5,1664173260000.0,1664176020000.0,3
2200,4,0.083582,False,tp_hit,707.11,15.5,1664184900000.0,1664185500000.0,5
2201,1,-0.120731,False,tp_hit,68.45,1.5,1664186340000.0,1664191440000.0,2
2202,0,1.424874,False,tp_hit,22.88,0.5,1664191680000.0,1664192100000.0,1
2203,1,-0.107765,False,tp_hit,68.78,1.5,1664195820000.0,1664196720000.0,2
2204,1,-0.106022,False,tp_hit,68.5,1.5,1664197260000.0,1664203680000.0,2
2205,0,1.422731,False,tp_hit,22.87,0.5,1664203680000.0,1664206500000.0,1
2206,3,-0.820032,False,tp_hit,342.51,7.5,1664223720000.0,1664231280000.0,4
2207,1,-0.204357,False,tp_hit,68.82,1.5,1664236560000.0,1664240640000.0,2
2208,2,1.127934,False,tp_hit,159.75,3.5,1664265780000.0,1664269860000.0,3
2209,4,-0.308246,False,tp_hit,708.52,15.6,1664287260000.0,1664292420000.0,5
2210,2,1.186728,False,tp_hit,159.8,3.5,1664295660000.0,1664297580000.0,3
2211,1,-0.15368,False,tp_hit,68.49,1.5,1664328600000.0,1664348400000.0,2
2212,0,1.437341,False,tp_hit,22.9,0.5,1664348460000.0,1664351700000.0,1
2213,0,1.433155,False,tp_hit,22.88,0.5,1664351760000.0,1664354220000.0,1
2214,1,-0.156502,False,tp_hit,22.89,0.5,1664359380000.0,1664359380000.0,2
2215,1,-0.158428,False,tp_hit,68.81,1.5,1664359800000.0,1664359980000.0,2
2216,0,1.433714,False,tp_hit,22.9,0.5,1664360160000.0,1664363160000.0,1
2217,1,-0.118751,False,tp_hit,68.88,1.5,1664366460000.0,1664368800000.0,2
2218,1,-0.149508,False,tp_hit,68.87,1.5,1664372700000.0,1664372940000.0,2
2219,0,1.426484,False,tp_hit,22.87,0.5,1664373060000.0,1664373420000.0,1
2220,1,-0.146179,False,tp_hit,68.88,1.5,1664376180000.0,1664380080000.0,2
2221,1,-0.12615,False,tp_hit,68.89,1.5,1664380980000.0,1664384700000.0,2
2222,4,-0.077888,False,tp_hit,709.35,15.6,1664393400000.0,1664410320000.0,5
2223,0,1.415795,False,tp_hit,22.88,0.5,1664410560000.0,1664418360000.0,1
2224,0,1.419247,False,tp_hit,22.9,0.5,1664418360000.0,1664430420000.0,1
2225,0,1.422214,False,tp_hit,22.91,0.5,1664430660000.0,1664437140000.0,1
2226,0,1.425806,False,tp_hit,22.94,0.5,1664437260000.0,1664439240000.0,1
2227,2,1.122668,False,tp_hit,160.76,3.5,1664441520000.0,1664442780000.0,3
2228,0,1.420631,False,tp_hit,22.94,0.5,1664442960000.0,1664444700000.0,1
2229,2,1.143693,False,tp_hit,160.82,3.5,1664448720000.0,1664450160000.0,3
2230,0,1.415155,False,tp_hit,22.96,0.5,1664450160000.0,1664452500000.0,1
2231,0,1.414028,False,tp_hit,22.92,0.5,1664452560000.0,1664453400000.0,1
2232,0,1.417726,False,tp_hit,22.95,0.5,1664453460000.0,1664455800000.0,1
2233,0,1.421003,False,tp_hit,22.97,0.5,1664455860000.0,1664457300000.0,1
2234,1,-0.126647,False,tp_hit,69.05,1.5,1664458080000.0,1664460600000.0,2
2235,2,1.147638,False,tp_hit,161.06,3.5,1664462880000.0,1664463720000.0,3
2236,0,1.411651,False,tp_hit,22.98,0.5,1664463960000.0,1664464260000.0,1
2237,1,-0.116913,False,tp_hit,69.07,1.5,1664479200000.0,1664485440000.0,2
2238,4,-0.290317,False,tp_hit,710.75,15.5,1664518800000.0,1664520360000.0,5
2239,0,1.407481,False,tp_hit,22.98,0.5,1664520360000.0,1664521620000.0,1
2240,2,1.182305,False,tp_hit,161.16,3.5,1664524320000.0,1664524920000.0,3
2241,0,1.4009,False,tp_hit,22.98,0.5,1664525160000.0,1664529360000.0,1
2242,0,1.40483,False,tp_hit,22.98,0.5,1664529360000.0,1664532000000.0,1
2243,0,1.407524,False,tp_hit,22.98,0.5,1664532060000.0,1664533140000.0,1
2244,1,-0.158065,False,tp_hit,68.89,1.5,1664533800000.0,1664538960000.0,2
2245,0,1.416896,False,tp_hit,23.02,0.5,1664538960000.0,1664540760000.0,1
2246,6,-4.43782,False,tp_hit,2929.14,64.5,1664548260000.0,1664548860000.0,7
2247,0,1.409253,False,tp_hit,23.01,0.5,1664548860000.0,1664550960000.0,1
2248,0,1.406445,False,tp_hit,22.98,0.5,1664550960000.0,1664553000000.0,1
2249,3,-0.76705,False,tp_hit,345.87,7.5,1664758860000.0,1664761980000.0,4
2250,0,1.404798,False,tp_hit,22.98,0.5,1664762160000.0,1664769780000.0,1
2251,0,1.409064,False,tp_hit,23.04,0.5,1664769960000.0,1664776320000.0,1
2252,1,-0.128952,False,tp_hit,68.9,1.5,1664778600000.0,1664780460000.0,2
2253,2,1.139335,False,tp_hit,160.84,3.5,1664788440000.0,1664790060000.0,3
2254,1,-0.108541,False,tp_hit,69.22,1.5,1664805720000.0,1664806140000.0,2
2255,6,-125.442296,True,max_level_bust,2921.68,65.2,1664849520000.0,1664852340000.0,7
2256,0,1.366123,False,tp_hit,22.4,0.5,1664852460000.0,1664863620000.0,1
2257,0,1.362291,False,tp_hit,22.4,0.5,1664863860000.0,1664867280000.0,1
2258,2,1.075111,False,tp_hit,157.07,3.5,1664877420000.0,1664879520000.0,3
2259,2,1.143653,False,tp_hit,157.04,3.5,1664886000000.0,1664887740000.0,3
2260,0,1.353843,False,tp_hit,22.42,0.5,1664887860000.0,1664892240000.0,1
2261,1,-0.161525,False,tp_hit,67.41,1.5,1664896260000.0,1664901180000.0,2
2262,5,-2.492585,False,tp_hit,1408.66,31.7,1664953620000.0,1664956020000.0,6
2263,3,-0.654379,False,tp_hit,335.25,7.5,1664963280000.0,1664970960000.0,4
2264,1,-0.16559,False,tp_hit,66.99,1.5,1664976420000.0,1664978460000.0,2
2265,1,-0.144955,False,tp_hit,67.34,1.5,1664984940000.0,1664996400000.0,2
2266,4,-0.162076,False,tp_hit,693.13,15.6,1665044520000.0,1665056100000.0,5
2267,1,-0.129976,False,tp_hit,66.97,1.5,1665061560000.0,1665062880000.0,2
2268,1,-0.169288,False,tp_hit,66.95,1.5,1665071940000.0,1665073020000.0,2
2269,4,0.037769,False,tp_hit,692.3,15.5,1665123120000.0,1665125400000.0,5
2270,0,1.374074,False,tp_hit,22.4,0.5,1665125520000.0,1665127200000.0,1
2271,1,-0.160749,False,tp_hit,22.41,0.5,1665145860000.0,1665145860000.0,2
2272,1,-0.092887,False,tp_hit,66.87,1.5,1665146820000.0,1665147120000.0,2
2273,1,-0.091548,False,tp_hit,67.36,1.5,1665147540000.0,1665148800000.0,2
2274,0,1.375508,False,tp_hit,22.37,0.5,1665148920000.0,1665150600000.0,1
2275,1,-0.144141,False,tp_hit,67.33,1.5,1665152400000.0,1665154140000.0,2
2276,0,1.373524,False,tp_hit,22.39,0.5,1665154320000.0,1665160440000.0,1
2277,1,-0.146624,False,tp_hit,67.08,1.5,1665168540000.0,1665380040000.0,2
2278,1,-0.130475,False,tp_hit,67.02,1.5,1665387840000.0,1665391260000.0,2
2279,0,1.387558,False,tp_hit,22.41,0.5,1665391320000.0,1665392580000.0,1
2280,0,1.38542,False,tp_hit,22.43,0.5,1665392820000.0,1665412260000.0,1
2281,1,-0.139468,False,tp_hit,67.07,1.5,1665412860000.0,1665414420000.0,2
2282,2,1.074682,False,tp_hit,156.62,3.5,1665452460000.0,1665464280000.0,3
2283,0,1.389938,False,tp_hit,22.43,0.5,1665464520000.0,1665469920000.0,1
2284,0,1.387151,False,tp_hit,22.44,0.5,1665469920000.0,1665473580000.0,1
2285,0,1.384248,False,tp_hit,22.41,0.5,1665473820000.0,1665474780000.0,1
2286,0,1.388388,False,tp_hit,22.46,0.5,1665475020000.0,1665476040000.0,1
2287,4,0.160203,False,tp_hit,697.48,15.6,1665499680000.0,1665503760000.0,5
2288,2,1.04996,False,tp_hit,156.97,3.5,1665509280000.0,1665514020000.0,3
2289,0,1.384409,False,tp_hit,22.43,0.5,1665514020000.0,1665514740000.0,1
2290,2,1.073904,False,tp_hit,157.43,3.5,1665547440000.0,1665547500000.0,3
2291,0,1.385758,False,tp_hit,22.45,0.5,1665547500000.0,1665559740000.0,1
2292,6,-123.573889,True,max_level_bust,2858.8,65.4,1665598260000.0,1665644520000.0,7
2293,1,-0.140008,False,tp_hit,65.47,1.5,1665651480000.0,1665653220000.0,2
2294,3,-0.784293,False,tp_hit,152.5,3.5,1665664260000.0,1665664260000.0,4
2295,0,1.342957,False,tp_hit,21.6,0.5,1665664440000.0,1665664560000.0,1
2296,2,1.056549,False,tp_hit,152.56,3.5,1665665520000.0,1665667260000.0,3
2297,0,1.352501,False,tp_hit,21.78,0.5,1665667440000.0,1665668880000.0,1
2298,0,1.349024,False,tp_hit,21.79,0.5,1665668940000.0,1665672420000.0,1
2299,0,1.345468,False,tp_hit,21.8,0.5,1665672540000.0,1665673740000.0,1
2300,1,-0.096965,False,tp_hit,65.46,1.5,1665674280000.0,1665674460000.0,2
2301,3,-0.71233,False,tp_hit,327.51,7.5,1665678480000.0,1665682440000.0,4
2302,0,1.333097,False,tp_hit,21.76,0.5,1665682440000.0,1665685740000.0,1
2303,2,1.045262,False,tp_hit,152.42,3.5,1665721320000.0,1665732060000.0,3
2304,3,-0.694803,False,tp_hit,326.26,7.5,1665744240000.0,1665748260000.0,4
2305,0,1.346014,False,tp_hit,21.82,0.5,1665748380000.0,1665751560000.0,1
2306,1,-0.122535,False,tp_hit,65.59,1.5,1665752160000.0,1665752700000.0,2
2307,1,-0.113052,False,tp_hit,65.21,1.5,1665753720000.0,1665754200000.0,2
2308,1,-0.118149,False,tp_hit,65.28,1.5,1665755100000.0,1665756060000.0,2
2309,0,1.345565,False,tp_hit,21.81,0.5,1665756180000.0,1665757740000.0,1
2310,6,-4.557444,False,tp_hit,2773.55,64.6,1665997800000.0,1666001400000.0,7
2311,0,1.338029,False,tp_hit,21.76,0.5,1666001580000.0,1666004700000.0,1
2312,0,1.341049,False,tp_hit,21.8,0.5,1666004880000.0,1666010640000.0,1
2313,1,-0.112841,False,tp_hit,65.56,1.5,1666014000000.0,1666018380000.0,2
2314,1,-0.165401,False,tp_hit,65.57,1.5,1666021620000.0,1666066740000.0,2
2315,3,-0.578416,False,tp_hit,326.59,7.5,1666082580000.0,1666090320000.0,4
2316,0,1.33164,False,tp_hit,21.81,0.5,1666090320000.0,1666092960000.0,1
2317,0,1.329569,False,tp_hit,21.82,0.5,1666093020000.0,1666096920000.0,1
2318,2,1.037307,False,tp_hit,152.38,3.5,1666100880000.0,1666103280000.0,3
2319,3,-0.697648,False,tp_hit,327.89,7.5,1666109460000.0,1666134660000.0,4
2320,1,-0.165278,False,tp_hit,65.24,1.5,1666147080000.0,1666161720000.0,2
2321,0,1.330702,False,tp_hit,21.8,0.5,1666161720000.0,1666172760000.0,1
2322,1,-0.136675,False,tp_hit,65.26,1.5,1666175400000.0,1666177860000.0,2
2323,0,1.339235,False,tp_hit,21.83,0.5,1666177920000.0,1666185840000.0,1
2324,4,0.02031,False,tp_hit,677.55,15.6,1666242720000.0,1666263600000.0,5
2325,0,1.334443,False,tp_hit,21.82,0.5,1666263660000.0,1666264380000.0,1
2326,3,-0.64174,False,tp_hit,326.49,7.5,1666269900000.0,1666273500000.0,4
2327,1,-0.122092,False,tp_hit,65.63,1.5,1666275120000.0,1666275660000.0,2
2328,0,1.331204,False,tp_hit,21.82,0.5,1666275660000.0,1666282140000.0,1
2329,0,1.334535,False,tp_hit,21.8,0.5,1666282260000.0,1666285740000.0,1
2330,0,1.337623,False,tp_hit,21.81,0.5,1666285860000.0,1666314360000.0,1
2331,0,1.341223,False,tp_hit,21.86,0.5,1666314420000.0,1666337040000.0,1
2332,1,-0.113657,False,tp_hit,65.35,1.5,1666340160000.0,1666342620000.0,2
2333,0,1.343278,False,tp_hit,21.83,0.5,1666342620000.0,1666347420000.0,1
2334,2,1.067185,False,tp_hit,152.61,3.5,1666354440000.0,1666354860000.0,3
2335,0,1.350241,False,tp_hit,21.87,0.5,1666354920000.0,1666357020000.0,1
2336,0,1.347397,False,tp_hit,21.87,0.5,1666357020000.0,1666357140000.0,1
2337,0,1.342008,False,tp_hit,21.87,0.5,1666357320000.0,1666358640000.0,1
2338,3,-0.75829,False,tp_hit,328.75,7.5,1666360080000.0,1666361220000.0,4
2339,0,1.33763,False,tp_hit,21.86,0.5,1666361220000.0,1666362300000.0,1
2340,0,1.341726,False,tp_hit,21.89,0.5,1666362420000.0,1666363500000.0,1
2341,5,-3.047797,False,tp_hit,1381.16,31.8,1666367160000.0,1666367460000.0,6
2342,0,1.333731,False,tp_hit,21.88,0.5,1666367520000.0,1666368060000.0,1
2343,0,1.330978,False,tp_hit,21.86,0.5,1666368120000.0,1666369080000.0,1
2344,0,1.334889,False,tp_hit,21.9,0.5,1666369320000.0,1666379280000.0,1
2345,0,1.331857,False,tp_hit,21.91,0.5,1666379520000.0,1666561740000.0,1
2346,2,0.744671,False,tp_hit,152.77,3.5,1666563240000.0,1666563480000.0,3
2347,5,-4.280883,False,tp_hit,1377.32,31.8,1666570620000.0,1666581960000.0,6
2348,0,1.335065,False,tp_hit,21.89,0.5,1666582140000.0,1666591440000.0,1
2349,3,-0.692387,False,tp_hit,327.69,7.5,1666597080000.0,1666603860000.0,4
2350,0,1.337854,False,tp_hit,21.9,0.5,1666604040000.0,1666605540000.0,1
2351,5,-2.84636,False,tp_hit,1381.61,31.7,1666619160000.0,1666619340000.0,6
2352,0,1.332187,False,tp_hit,21.94,0.5,1666619340000.0,1666619820000.0,1
2353,2,1.054353,False,tp_hit,153.48,3.5,1666621980000.0,1666659780000.0,3
2354,1,-0.12683,False,tp_hit,65.55,1.5,1666660560000.0,1666681140000.0,2
2355,0,1.33189,False,tp_hit,21.9,0.5,1666681140000.0,1666702860000.0,1
2356,1,-0.130457,False,tp_hit,65.85,1.5,1666703640000.0,1666704000000.0,2
2357,1,-0.119993,False,tp_hit,65.82,1.5,1666704900000.0,1666706100000.0,2
2358,0,1.317383,False,tp_hit,21.88,0.5,1666706340000.0,1666707240000.0,1
2359,1,-0.131378,False,tp_hit,65.86,1.5,1666710480000.0,1666767240000.0,2
2360,0,1.316365,False,tp_hit,21.91,0.5,1666767480000.0,1666769280000.0,1
2361,1,-0.143401,False,tp_hit,65.86,1.5,1666770120000.0,1666771800000.0,2
2362,4,0.084998,False,tp_hit,680.0,15.6,1666791480000.0,1666795860000.0,5
2363,0,1.307927,False,tp_hit,21.91,0.5,1666795980000.0,1666797540000.0,1
2364,0,1.305355,False,tp_hit,21.93,0.5,1666797780000.0,1666827240000.0,1
2365,1,-0.14494,False,tp_hit,65.61,1.5,1666836060000.0,1666861980000.0,2
2366,3,-0.64716,False,tp_hit,328.04,7.5,1666872660000.0,1666873320000.0,4
2367,4,-0.103567,False,tp_hit,680.23,15.6,1666877760000.0,1666878420000.0,5
2368,2,1.005373,False,tp_hit,152.94,3.5,1666882080000.0,1666882320000.0,3
2369,3,-0.610411,False,tp_hit,327.95,7.5,1666935420000.0,1666941240000.0,4
2370,5,-2.906821,False,tp_hit,1383.32,31.7,1666961880000.0,1666962660000.0,6
2371,1,-0.155344,False,tp_hit,65.59,1.5,1666963860000.0,1666966320000.0,2
2372,6,-6.974944,False,tp_hit,2776.46,65.0,1667197200000.0,1667204220000.0,7
2373,2,1.063793,False,tp_hit,152.74,3.5,1667219880000.0,1667224200000.0,3
2374,1,-0.166189,False,tp_hit,65.77,1.5,1667281020000.0,1667283540000.0,2
2375,5,-2.975845,False,tp_hit,1375.17,31.8,1667311260000.0,1667312460000.0,6
2376,1,-0.108029,False,tp_hit,65.35,1.5,1667313720000.0,1667314740000.0,2
2377,3,-0.630132,False,tp_hit,327.7,7.5,1667318760000.0,1667318820000.0,4
2378,1,-0.143607,False,tp_hit,65.43,1.5,1667319000000.0,1667320380000.0,2
2379,1,-0.11378,False,tp_hit,65.7,1.5,1667323140000.0,1667357280000.0,2
2380,0,1.324212,False,tp_hit,21.83,0.5,1667357400000.0,1667373720000.0,1
2381,1,-0.099914,False,tp_hit,65.7,1.5,1667377020000.0,1667395260000.0,2
2382,0,1.322791,False,tp_hit,21.83,0.5,1667395500000.0,1667398500000.0,1
2383,0,1.326217,False,tp_hit,21.83,0.5,1667398500000.0,1667406000000.0,1
2384,1,-0.146831,False,tp_hit,65.68,1.5,1667410860000.0,1667412060000.0,2
2385,0,1.318412,False,tp_hit,21.87,0.5,1667412300000.0,1667414160000.0,1
2386,0,1.319407,False,tp_hit,21.84,0.5,1667414400000.0,1667414820000.0,1
2387,1,-0.169264,False,tp_hit,65.48,1.5,1667415060000.0,1667416740000.0,2
2388,0,1.330413,False,tp_hit,21.84,0.5,1667416800000.0,1667416920000.0,1
2389,0,1.333746,False,tp_hit,21.85,0.5,1667417100000.0,1667421960000.0,1
2390,0,1.337272,False,tp_hit,21.91,0.5,1667422200000.0,1667439660000.0,1
2391,1,-0.152647,False,tp_hit,65.47,1.5,1667455560000.0,1667459640000.0,2
2392,0,1.339899,False,tp_hit,21.86,0.5,1667459760000.0,1667461260000.0,1
2393,1,-0.113787,False,tp_hit,65.48,1.5,1667466780000.0,1667471460000.0,2
2394,0,1.348787,False,tp_hit,21.92,0.5,1667471460000.0,1667477880000.0,1
2395,2,1.107919,False,tp_hit,153.57,3.5,1667482980000.0,1667485680000.0,3
2396,4,-0.16795,False,tp_hit,680.31,15.6,1667549100000.0,1667560200000.0,5
2397,0,1.340021,False,tp_hit,21.88,0.5,1667560440000.0,1667564940000.0,1
2398,0,1.343912,False,tp_hit,21.91,0.5,1667564940000.0,1667565060000.0,1
2399,1,-0.166594,False,tp_hit,65.95,1.5,1667565360000.0,1667566080000.0,2
2400,0,1.339596,False,tp_hit,21.92,0.5,1667566140000.0,1667566680000.0,1
2401,0,1.336187,False,tp_hit,21.94,0.5,1667566740000.0,1667567100000.0,1
2402,2,1.115633,False,tp_hit,153.79,3.5,1667570580000.0,1667571120000.0,3
